Date;Week day;ON;1W;1M;2M;3M;6M;12M
14.06.2013;Fri;0.47940;0.48630;0.49250;0.49940;0.50580;0.59130;0.88880
13.06.2013;Thu;0.47940;0.48630;0.49250;0.49940;0.50580;0.59190;0.89060
12.06.2013;Wed;0.47940;0.48630;0.49250;0.49940;0.50580;0.59310;0.89380
11.06.2013;Tue;0.47940;0.48630;0.49250;0.49940;0.50580;0.59310;0.89500
10.06.2013;Mon;0.47940;0.48630;0.49250;0.49940;0.50580;0.59130;0.89380
07.06.2013;Fri;0.48000;0.48630;0.49250;0.49940;0.50580;0.59130;0.89250
06.06.2013;Thu;0.48000;0.48630;0.49250;0.49940;0.50700;0.58880;0.89060
05.06.2013;Wed;0.48000;0.48630;0.49250;0.49940;0.50740;0.59000;0.89130
04.06.2013;Tue;0.48000;0.48630;0.49250;0.49940;0.50740;0.59000;0.89190
03.06.2013;Mon;0.48000;0.48630;0.49250;0.49940;0.50560;0.59000;0.88940
31.05.2013;Fri;0.47810;0.48630;0.49250;0.49940;0.50560;0.58880;0.88310
30.05.2013;Thu;0.47880;0.48630;0.49250;0.49940;0.50560;0.58880;0.88440
29.05.2013;Wed;0.47880;0.48630;0.49190;0.49940;0.50560;0.58880;0.88440
28.05.2013;Tue;0.48190;0.48630;0.49190;0.49940;0.50560;0.58750;0.88440
24.05.2013;Fri;0.48190;0.48630;0.49190;0.49940;0.50560;0.58750;0.88440
23.05.2013;Thu;0.48190;0.48630;0.49190;0.49940;0.50560;0.58630;0.88000
22.05.2013;Wed;0.48190;0.48630;0.49190;0.49940;0.50560;0.58630;0.88190
21.05.2013;Tue;0.48250;0.48750;0.49190;0.49940;0.50560;0.58810;0.88380
20.05.2013;Mon;0.48250;0.48750;0.49190;0.49940;0.50560;0.58940;0.88380
17.05.2013;Fri;0.48250;0.48750;0.49190;0.49940;0.50560;0.59060;0.88440
16.05.2013;Thu;0.48250;0.48750;0.49190;0.49940;0.50560;0.59060;0.88440
15.05.2013;Wed;0.48250;0.48750;0.49130;0.49940;0.50560;0.59060;0.88440
14.05.2013;Tue;0.48250;0.48750;0.49130;0.49940;0.50560;0.59060;0.88560
13.05.2013;Mon;0.48250;0.48750;0.49130;0.49940;0.50560;0.59060;0.88560
10.05.2013;Fri;0.48250;0.48750;0.49130;0.49810;0.50560;0.59060;0.88560
09.05.2013;Thu;0.48250;0.48750;0.49130;0.49810;0.50560;0.59000;0.88380
08.05.2013;Wed;0.48060;0.48630;0.49000;0.49810;0.50560;0.59060;0.88380
07.05.2013;Tue;0.48060;0.48630;0.49000;0.49810;0.50560;0.59190;0.88310
03.05.2013;Fri;0.48060;0.48630;0.49000;0.49810;0.50560;0.59060;0.88380
02.05.2013;Thu;0.48060;0.48630;0.49000;0.49810;0.50560;0.59130;0.88690
01.05.2013;Wed;0.48060;0.48630;0.49130;0.49810;0.50560;0.59130;0.88690
30.04.2013;Tue;0.48000;0.48630;0.49130;0.49690;0.50440;0.59130;0.88690
29.04.2013;Mon;0.48250;0.48750;0.49130;0.49690;0.50440;0.59130;0.88810
26.04.2013;Fri;0.48250;0.48880;0.49130;0.49690;0.50440;0.59060;0.88880
25.04.2013;Thu;0.48250;0.48880;0.49130;0.49690;0.50440;0.59060;0.89130
24.04.2013;Wed;0.48250;0.49000;0.49250;0.49690;0.50440;0.59060;0.89130
23.04.2013;Tue;0.48380;0.49000;0.49250;0.49690;0.50440;0.59060;0.89130
22.04.2013;Mon;0.48380;0.49130;0.49250;0.49690;0.50440;0.59190;0.89190
19.04.2013;Fri;0.48380;0.49130;0.49130;0.49690;0.50440;0.59310;0.89380
18.04.2013;Thu;0.48380;0.49130;0.49250;0.49690;0.50440;0.59380;0.89500
17.04.2013;Wed;0.48380;0.49130;0.49250;0.49690;0.50440;0.59440;0.89690
16.04.2013;Tue;0.48380;0.49130;0.49250;0.49690;0.50560;0.59560;0.89810
15.04.2013;Mon;0.48380;0.49250;0.49250;0.49690;0.50560;0.59560;0.89940
12.04.2013;Fri;0.48380;0.49250;0.49250;0.49810;0.50560;0.59560;0.89940
11.04.2013;Thu;0.48250;0.49250;0.49500;0.49940;0.50690;0.59560;0.89940
10.04.2013;Wed;0.48250;0.49250;0.49500;0.49940;0.50690;0.59630;0.90500
09.04.2013;Tue;0.48250;0.49250;0.49500;0.49940;0.50690;0.59630;0.90500
08.04.2013;Mon;0.48250;0.49250;0.49500;0.49940;0.50690;0.59630;0.90500
05.04.2013;Fri;0.48250;0.49250;0.49500;0.49940;0.50690;0.59630;0.90500
04.04.2013;Thu;0.48380;0.49250;0.49500;0.49940;0.50690;0.59750;0.90500
03.04.2013;Wed;0.48250;0.49250;0.49500;0.49940;0.50690;0.59750;0.90500
02.04.2013;Tue;0.48380;0.49250;0.49500;0.49940;0.50690;0.60060;0.90810
28.03.2013;Thu;0.48630;0.49000;0.49630;0.49940;0.50690;0.60250;0.90940
27.03.2013;Wed;0.48500;0.49130;0.49630;0.49940;0.50690;0.60250;0.90940
26.03.2013;Tue;0.48630;0.49250;0.49630;0.49940;0.50690;0.60250;0.90940
25.03.2013;Mon;0.48250;0.49000;0.49380;0.49810;0.50690;0.60250;0.90940
22.03.2013;Fri;0.48250;0.49000;0.49380;0.49810;0.50690;0.60250;0.90940
21.03.2013;Thu;0.48250;0.49000;0.49380;0.49810;0.50690;0.60250;0.90810
20.03.2013;Wed;0.48500;0.49000;0.49380;0.49810;0.50690;0.60250;0.90810
19.03.2013;Tue;0.48500;0.49000;0.49380;0.49810;0.50690;0.60250;0.90810
18.03.2013;Mon;0.48500;0.49000;0.49380;0.49810;0.50690;0.60250;0.90940
15.03.2013;Fri;0.48500;0.49000;0.49380;0.49810;0.50690;0.60250;0.91000
14.03.2013;Thu;0.48250;0.48750;0.49380;0.49810;0.50690;0.60130;0.91000
13.03.2013;Wed;0.48130;0.48750;0.49380;0.49810;0.50690;0.60130;0.91000
12.03.2013;Tue;0.48130;0.48750;0.49380;0.49810;0.50690;0.60190;0.91060
11.03.2013;Mon;0.48130;0.48750;0.49380;0.49810;0.50690;0.60500;0.91630
08.03.2013;Fri;0.48130;0.48750;0.49380;0.49940;0.50690;0.60750;0.91630
07.03.2013;Thu;0.48130;0.48750;0.49380;0.49940;0.50690;0.60560;0.91630
06.03.2013;Wed;0.48130;0.48750;0.49380;0.49940;0.50690;0.60690;0.91690
05.03.2013;Tue;0.48130;0.48500;0.49250;0.49940;0.50690;0.60690;0.91690
04.03.2013;Mon;0.48130;0.48500;0.49250;0.49940;0.50690;0.60690;0.91630
01.03.2013;Fri;0.48130;0.48500;0.49250;0.49940;0.50690;0.60880;0.92310
28.02.2013;Thu;0.48130;0.48500;0.49250;0.49940;0.50810;0.61380;0.93250
27.02.2013;Wed;0.48130;0.48500;0.49250;0.49940;0.50810;0.61560;0.93380
26.02.2013;Tue;0.48130;0.48500;0.49250;0.50000;0.50810;0.62190;0.94380
25.02.2013;Mon;0.48130;0.48500;0.49250;0.50000;0.50810;0.62310;0.94380
22.02.2013;Fri;0.48130;0.48500;0.49250;0.50000;0.50810;0.62380;0.94500
21.02.2013;Thu;0.48130;0.48500;0.49250;0.50000;0.50810;0.62250;0.94630
20.02.2013;Wed;0.48000;0.48500;0.49250;0.50060;0.50880;0.62810;0.95440
19.02.2013;Tue;0.48000;0.48500;0.49250;0.50060;0.51000;0.63380;0.96250
18.02.2013;Mon;0.48130;0.48500;0.49250;0.50060;0.51000;0.63500;0.96380
15.02.2013;Fri;0.48130;0.48500;0.49250;0.50060;0.51000;0.63630;0.96560
14.02.2013;Thu;0.48130;0.48500;0.49250;0.50060;0.51130;0.63750;0.96750
13.02.2013;Wed;0.47880;0.48250;0.49250;0.50060;0.51130;0.63940;0.97130
12.02.2013;Tue;0.47750;0.48130;0.49130;0.49940;0.51000;0.63940;0.96880
11.02.2013;Mon;0.47750;0.48130;0.49130;0.50060;0.51000;0.64060;0.97060
08.02.2013;Fri;0.47750;0.48130;0.49190;0.50060;0.51130;0.64130;0.97130
07.02.2013;Thu;0.47630;0.48130;0.49190;0.50060;0.51130;0.64380;0.97440
06.02.2013;Wed;0.47380;0.48000;0.49250;0.50060;0.51130;0.64500;0.97560
05.02.2013;Tue;0.47380;0.48000;0.49250;0.50060;0.51130;0.64630;0.97690
04.02.2013;Mon;0.47380;0.48130;0.49250;0.50060;0.51130;0.64750;0.98060
01.02.2013;Fri;0.47380;0.48130;0.49250;0.50060;0.51130;0.64810;0.98130
31.01.2013;Thu;0.47380;0.48000;0.49250;0.49940;0.51130;0.64750;0.98130
30.01.2013;Wed;0.47380;0.48130;0.49250;0.49940;0.51130;0.65000;0.98130
29.01.2013;Tue;0.47380;0.48130;0.49130;0.49750;0.51000;0.65000;0.98130
28.01.2013;Mon;0.47380;0.48130;0.49250;0.49750;0.51130;0.65130;0.98380
25.01.2013;Fri;0.47630;0.48380;0.49380;0.49880;0.51130;0.65250;0.98750
24.01.2013;Thu;0.47630;0.48380;0.49380;0.49880;0.51130;0.65440;0.99060
23.01.2013;Wed;0.47630;0.48380;0.49380;0.49880;0.51130;0.65880;0.99440
22.01.2013;Tue;0.47630;0.48380;0.49380;0.49880;0.51130;0.66130;0.99940
21.01.2013;Mon;0.47630;0.48380;0.49380;0.50000;0.51130;0.66130;0.99940
18.01.2013;Fri;0.47630;0.48380;0.49380;0.50000;0.51130;0.66130;0.99940
17.01.2013;Thu;0.47880;0.48380;0.49380;0.50000;0.51130;0.66000;0.99940
16.01.2013;Wed;0.47880;0.48380;0.49380;0.50000;0.51130;0.65880;0.99940
15.01.2013;Tue;0.47880;0.48380;0.49380;0.50000;0.51130;0.66250;1.00190
14.01.2013;Mon;0.47880;0.48380;0.49250;0.50000;0.51250;0.66380;1.00310
11.01.2013;Fri;0.48000;0.48380;0.49250;0.50000;0.51250;0.66380;1.00310
10.01.2013;Thu;0.48000;0.48380;0.49250;0.50130;0.51250;0.66190;1.00250
09.01.2013;Wed;0.48000;0.48380;0.49250;0.50380;0.51250;0.66440;1.00440
08.01.2013;Tue;0.48000;0.48380;0.49250;0.50380;0.51380;0.66810;1.00880
07.01.2013;Mon;0.48000;0.48440;0.49310;0.50380;0.51380;0.67060;1.01750
04.01.2013;Fri;0.48000;0.48560;0.49310;0.50500;0.51500;0.66940;1.01750
03.01.2013;Thu;0.48000;0.48560;0.49310;0.50500;0.51500;0.66690;1.01380
02.01.2013;Wed;0.48000;0.48560;0.49310;0.50500;0.51500;0.66690;1.01380
31.12.2012;Mon;0.47250;0.48130;0.49310;0.50630;0.51500;0.66690;1.01380
28.12.2012;Fri;0.48000;0.48690;0.49500;0.50750;0.51630;0.66810;1.01380
27.12.2012;Thu;0.48000;0.48690;0.49500;0.50750;0.51630;0.66810;1.01380
24.12.2012;Mon;0.48000;0.48690;0.49380;0.50630;0.51630;0.66810;1.01380
21.12.2012;Fri;0.48000;0.48690;0.49380;0.50630;0.51750;0.66810;1.01380
20.12.2012;Thu;0.48000;0.48690;0.49380;0.50630;0.51750;0.66940;1.01380
19.12.2012;Wed;0.48000;0.48560;0.49380;0.50630;0.51880;0.66940;1.01380
18.12.2012;Tue;0.48000;0.48560;0.49380;0.50630;0.51880;0.66750;1.01190
17.12.2012;Mon;0.48000;0.48560;0.49380;0.50630;0.51880;0.66750;1.01190
14.12.2012;Fri;0.48000;0.48560;0.49380;0.50630;0.51880;0.66750;1.01250
13.12.2012;Thu;0.48000;0.48440;0.49310;0.50630;0.51880;0.66880;1.01310
12.12.2012;Wed;0.48000;0.48440;0.49440;0.50750;0.51880;0.66880;1.01310
11.12.2012;Tue;0.48000;0.48440;0.49440;0.51000;0.51880;0.66880;1.01310
10.12.2012;Mon;0.48000;0.48440;0.49440;0.51130;0.51880;0.66880;1.01380
07.12.2012;Fri;0.48000;0.48440;0.49500;0.51130;0.51940;0.67130;1.01880
06.12.2012;Thu;0.48000;0.48560;0.49560;0.51000;0.52190;0.67440;1.02690
05.12.2012;Wed;0.48000;0.48560;0.49560;0.51000;0.52190;0.67750;1.02880
04.12.2012;Tue;0.48000;0.48560;0.49630;0.51000;0.52190;0.67880;1.03190
03.12.2012;Mon;0.48000;0.48690;0.49630;0.51000;0.52190;0.67880;1.03190
30.11.2012;Fri;0.48000;0.48690;0.49630;0.51000;0.52250;0.67940;1.03250
29.11.2012;Thu;0.48000;0.48560;0.49630;0.51000;0.52250;0.67940;1.03250
28.11.2012;Wed;0.48000;0.48690;0.49630;0.51000;0.52250;0.68000;1.03310
27.11.2012;Tue;0.48000;0.48810;0.49630;0.51000;0.52380;0.68440;1.03750
26.11.2012;Mon;0.48000;0.48880;0.49630;0.51000;0.52380;0.68560;1.03880
23.11.2012;Fri;0.48000;0.48690;0.49630;0.51000;0.52380;0.68630;1.04000
22.11.2012;Thu;0.48000;0.48750;0.49630;0.51000;0.52380;0.68630;1.04130
21.11.2012;Wed;0.48000;0.48750;0.49630;0.51000;0.52380;0.68500;1.04130
20.11.2012;Tue;0.48000;0.48750;0.49630;0.51000;0.52310;0.68380;1.03880
19.11.2012;Mon;0.48000;0.48690;0.49630;0.51000;0.52310;0.68380;1.04000
16.11.2012;Fri;0.48000;0.48690;0.49630;0.51000;0.52310;0.68380;1.04000
15.11.2012;Thu;0.48000;0.48690;0.49630;0.51000;0.52310;0.68440;1.04310
14.11.2012;Wed;0.48130;0.48690;0.49750;0.51130;0.52440;0.68630;1.04750
13.11.2012;Tue;0.48130;0.48880;0.49880;0.51250;0.52440;0.68880;1.05130
12.11.2012;Mon;0.48380;0.49130;0.49880;0.51130;0.52440;0.69000;1.05810
09.11.2012;Fri;0.48380;0.49130;0.50000;0.51190;0.52560;0.69190;1.06560
08.11.2012;Thu;0.48380;0.49190;0.50000;0.51190;0.52560;0.69380;1.06810
07.11.2012;Wed;0.48380;0.49250;0.50000;0.51190;0.52690;0.69750;1.07880
06.11.2012;Tue;0.48380;0.49250;0.50000;0.51190;0.52690;0.69880;1.08440
05.11.2012;Mon;0.48380;0.49250;0.50000;0.51190;0.52750;0.70190;1.08810
02.11.2012;Fri;0.48380;0.49130;0.50000;0.51190;0.52750;0.70500;1.09190
01.11.2012;Thu;0.48500;0.49130;0.50000;0.51190;0.52750;0.70560;1.09380
31.10.2012;Wed;0.48500;0.49130;0.50000;0.51190;0.52750;0.70750;1.09560
30.10.2012;Tue;0.48500;0.49130;0.50130;0.51190;0.52810;0.70940;1.09880
29.10.2012;Mon;0.48500;0.49130;0.50130;0.51190;0.52810;0.70810;1.10060
26.10.2012;Fri;0.48500;0.49130;0.50130;0.51190;0.52810;0.71190;1.10190
25.10.2012;Thu;0.48630;0.49130;0.50380;0.51190;0.52810;0.71250;1.10250
24.10.2012;Wed;0.48630;0.49130;0.50380;0.51190;0.52880;0.71500;1.10630
23.10.2012;Tue;0.48630;0.49250;0.50380;0.51250;0.52940;0.71810;1.11190
22.10.2012;Mon;0.48630;0.49250;0.50380;0.51250;0.52940;0.72380;1.11500
19.10.2012;Fri;0.48630;0.49250;0.50380;0.51250;0.53130;0.72810;1.11940
18.10.2012;Thu;0.48560;0.49250;0.50380;0.51250;0.53250;0.73380;1.12630
17.10.2012;Wed;0.48560;0.49250;0.50380;0.51250;0.53440;0.73940;1.13190
16.10.2012;Tue;0.48560;0.49250;0.50380;0.51500;0.53880;0.74500;1.13750
15.10.2012;Mon;0.48560;0.49250;0.50380;0.51500;0.53880;0.74880;1.14440
12.10.2012;Fri;0.48560;0.49250;0.50380;0.51500;0.53940;0.75380;1.15250
11.10.2012;Thu;0.48560;0.49250;0.50380;0.51500;0.54000;0.75810;1.16190
10.10.2012;Wed;0.48310;0.49250;0.50380;0.51630;0.54440;0.76560;1.17380
09.10.2012;Tue;0.48310;0.49380;0.50380;0.51810;0.54810;0.77190;1.18630
08.10.2012;Mon;0.48440;0.49500;0.50380;0.51940;0.55560;0.78250;1.20190
05.10.2012;Fri;0.48440;0.49500;0.50500;0.52060;0.56380;0.79380;1.21940
04.10.2012;Thu;0.48560;0.49750;0.50750;0.52190;0.56750;0.80130;1.23190
03.10.2012;Wed;0.48810;0.49750;0.51000;0.52440;0.57440;0.81000;1.24690
02.10.2012;Tue;0.48940;0.50130;0.51250;0.52810;0.58310;0.82250;1.26380
01.10.2012;Mon;0.49310;0.50380;0.51250;0.53130;0.59190;0.83250;1.28060
28.09.2012;Fri;0.49560;0.50500;0.51380;0.53310;0.59690;0.84000;1.29560
27.09.2012;Thu;0.49690;0.50560;0.51440;0.53560;0.60380;0.84630;1.30310
26.09.2012;Wed;0.49690;0.50560;0.51440;0.53630;0.61000;0.85380;1.31190
25.09.2012;Tue;0.49810;0.50630;0.51500;0.53810;0.61500;0.85940;1.32310
24.09.2012;Mon;0.49940;0.50750;0.51560;0.54060;0.62130;0.86630;1.33130
21.09.2012;Fri;0.49940;0.50750;0.51560;0.54250;0.62690;0.87190;1.33560
20.09.2012;Thu;0.50310;0.51000;0.51810;0.54500;0.63060;0.87810;1.34310
19.09.2012;Wed;0.50310;0.51000;0.51810;0.54560;0.63750;0.88500;1.35130
18.09.2012;Tue;0.50310;0.51000;0.51810;0.54810;0.64630;0.89250;1.35880
17.09.2012;Mon;0.50380;0.51060;0.52000;0.55000;0.65310;0.90060;1.36750
14.09.2012;Fri;0.50380;0.51060;0.52130;0.55250;0.65560;0.90440;1.37750
13.09.2012;Thu;0.50440;0.51380;0.52440;0.55880;0.66190;0.91060;1.38960
12.09.2012;Wed;0.50630;0.51380;0.52560;0.56000;0.66630;0.91630;1.39530
11.09.2012;Tue;0.50630;0.51440;0.52560;0.56310;0.66940;0.91880;1.39650
10.09.2012;Mon;0.50630;0.51560;0.52690;0.56690;0.67560;0.92380;1.39840
07.09.2012;Fri;0.50750;0.51630;0.52810;0.56810;0.67560;0.92380;1.39840
06.09.2012;Thu;0.50750;0.51630;0.52810;0.56810;0.67690;0.92380;1.39840
05.09.2012;Wed;0.50750;0.51630;0.52940;0.56810;0.67690;0.92500;1.40340
04.09.2012;Tue;0.50750;0.51630;0.53000;0.57000;0.68000;0.92940;1.40530
03.09.2012;Mon;0.51000;0.51880;0.53130;0.57000;0.68130;0.93060;1.40530
31.08.2012;Fri;0.51000;0.51880;0.53130;0.57000;0.68130;0.93060;1.40530
30.08.2012;Thu;0.50940;0.51880;0.53190;0.57130;0.68190;0.93190;1.40650
29.08.2012;Wed;0.50940;0.51880;0.53310;0.57250;0.68440;0.93440;1.40900
28.08.2012;Tue;0.50940;0.51880;0.53560;0.57500;0.68690;0.93810;1.41400
24.08.2012;Fri;0.51060;0.52000;0.53690;0.57810;0.69060;0.94560;1.41780
23.08.2012;Thu;0.51060;0.52000;0.53690;0.57940;0.69440;0.95060;1.42280
22.08.2012;Wed;0.51060;0.52250;0.54000;0.58440;0.69690;0.95310;1.42530
21.08.2012;Tue;0.51060;0.52380;0.54130;0.58560;0.69810;0.95310;1.42530
20.08.2012;Mon;0.51060;0.52380;0.54130;0.58690;0.69880;0.95310;1.42530
17.08.2012;Fri;0.51190;0.52630;0.54380;0.58810;0.69880;0.95310;1.42530
16.08.2012;Thu;0.51060;0.52380;0.54190;0.58810;0.70000;0.95440;1.42530
15.08.2012;Wed;0.51060;0.52500;0.54440;0.59250;0.70440;0.95560;1.42780
14.08.2012;Tue;0.51190;0.52810;0.54750;0.59440;0.70630;0.95810;1.43150
13.08.2012;Mon;0.51440;0.52940;0.54880;0.59690;0.70900;0.96190;1.43900
10.08.2012;Fri;0.51440;0.53000;0.55000;0.59810;0.71030;0.96440;1.44150
09.08.2012;Thu;0.51560;0.53000;0.55000;0.59810;0.71150;0.96810;1.44530
08.08.2012;Wed;0.51560;0.53000;0.55000;0.59940;0.71460;0.97130;1.44710
07.08.2012;Tue;0.51940;0.53250;0.55380;0.60440;0.72130;0.97560;1.45400
06.08.2012;Mon;0.52060;0.53380;0.55690;0.60940;0.72650;0.98250;1.46150
03.08.2012;Fri;0.52130;0.53500;0.55810;0.61060;0.73060;0.98630;1.46590
02.08.2012;Thu;0.52130;0.53560;0.55880;0.61130;0.73380;0.98880;1.47090
01.08.2012;Wed;0.52130;0.53560;0.55790;0.61380;0.74000;0.99880;1.48150
31.07.2012;Tue;0.52130;0.53690;0.55910;0.61630;0.74380;1.00560;1.48840
30.07.2012;Mon;0.52130;0.53690;0.55910;0.61630;0.74750;1.01060;1.49280
27.07.2012;Fri;0.52310;0.53940;0.56160;0.61880;0.75150;1.01810;1.50030
26.07.2012;Thu;0.52310;0.53940;0.56290;0.62000;0.75400;1.02190;1.50460
25.07.2012;Wed;0.52310;0.53940;0.56540;0.62380;0.75900;1.02940;1.51090
24.07.2012;Tue;0.52440;0.54060;0.56850;0.62960;0.76900;1.04310;1.52460
23.07.2012;Mon;0.52560;0.54190;0.57230;0.63500;0.77530;1.04940;1.53210
20.07.2012;Fri;0.52560;0.54190;0.57290;0.63690;0.78340;1.05880;1.54150
19.07.2012;Thu;0.52690;0.54190;0.57480;0.64310;0.79340;1.07000;1.55590
18.07.2012;Wed;0.52690;0.54190;0.57980;0.65150;0.80780;1.08560;1.57280
17.07.2012;Tue;0.52690;0.54190;0.58350;0.65590;0.82340;1.09810;1.59400
16.07.2012;Mon;0.52810;0.54310;0.58480;0.65960;0.82840;1.10310;1.59900
13.07.2012;Fri;0.52880;0.54380;0.58660;0.66340;0.83210;1.10880;1.60590
12.07.2012;Thu;0.53130;0.54630;0.58910;0.67210;0.84090;1.11940;1.61590
11.07.2012;Wed;0.53130;0.54750;0.59160;0.68030;0.85210;1.13190;1.62960
10.07.2012;Tue;0.53690;0.55250;0.59480;0.68530;0.85960;1.14130;1.63710
09.07.2012;Mon;0.53750;0.55310;0.59790;0.68900;0.86460;1.15190;1.64340
06.07.2012;Fri;0.53750;0.55380;0.59980;0.69090;0.86780;1.15380;1.64650
05.07.2012;Thu;0.54250;0.55880;0.60910;0.70030;0.87710;1.16190;1.65650
04.07.2012;Wed;0.54250;0.56000;0.61160;0.70150;0.87900;1.16440;1.66280
03.07.2012;Tue;0.54440;0.56190;0.61230;0.70590;0.88340;1.16750;1.66840
02.07.2012;Mon;0.54440;0.56190;0.61350;0.70840;0.88880;1.17250;1.67530
29.06.2012;Fri;0.54560;0.56310;0.61600;0.71210;0.89500;1.17750;1.68030
28.06.2012;Thu;0.54440;0.56190;0.61600;0.71210;0.89690;1.17810;1.68340
27.06.2012;Wed;0.54440;0.56250;0.61850;0.71460;0.89810;1.18060;1.68710
26.06.2012;Tue;0.54440;0.56250;0.62040;0.71840;0.90190;1.18440;1.69090
25.06.2012;Mon;0.54440;0.56250;0.62160;0.71960;0.90440;1.18690;1.69340
22.06.2012;Fri;0.54440;0.56380;0.62350;0.72210;0.90810;1.19060;1.69960
21.06.2012;Thu;0.54440;0.56380;0.62850;0.72960;0.91530;1.19500;1.70710
20.06.2012;Wed;0.54440;0.56380;0.63100;0.73210;0.91780;1.19810;1.71210
19.06.2012;Tue;0.54440;0.56380;0.63350;0.73460;0.92150;1.20440;1.71900
18.06.2012;Mon;0.54380;0.56380;0.63600;0.73960;0.93060;1.22060;1.73440
15.06.2012;Fri;0.54810;0.56500;0.64980;0.75280;0.95090;1.24190;1.76940
14.06.2012;Thu;0.55000;0.57060;0.66310;0.78440;0.99000;1.30630;1.83090
13.06.2012;Wed;0.55000;0.57060;0.66440;0.78560;0.99000;1.30690;1.83210
12.06.2012;Tue;0.54940;0.57060;0.66500;0.78630;0.99060;1.30750;1.83280
11.06.2012;Mon;0.54940;0.57060;0.66500;0.78630;0.99060;1.30750;1.83400
08.06.2012;Fri;0.55060;0.57190;0.66750;0.78750;0.99060;1.30750;1.83400
07.06.2012;Thu;0.55060;0.57190;0.66750;0.78750;0.99060;1.30880;1.83400
06.06.2012;Wed;0.55060;0.57190;0.66750;0.78750;0.99060;1.30880;1.83530
01.06.2012;Fri;0.55060;0.57190;0.66750;0.78750;0.99060;1.30880;1.83530
31.05.2012;Thu;0.55310;0.57250;0.67000;0.79000;0.99310;1.31130;1.83780
30.05.2012;Wed;0.55060;0.57250;0.67130;0.79130;0.99440;1.31130;1.83780
29.05.2012;Tue;0.55060;0.57250;0.67190;0.79190;0.99500;1.31310;1.83840
28.05.2012;Mon;0.55060;0.57380;0.67190;0.79250;0.99630;1.31440;1.83960
25.05.2012;Fri;0.55060;0.57560;0.67250;0.79380;0.99750;1.31690;1.84240
24.05.2012;Thu;0.55060;0.57560;0.67310;0.79440;0.99940;1.31690;1.84490
23.05.2012;Wed;0.55060;0.57560;0.67380;0.79500;1.00130;1.32130;1.84930
22.05.2012;Tue;0.55060;0.57560;0.67560;0.79810;1.00310;1.32440;1.85310
21.05.2012;Mon;0.55190;0.57690;0.67750;0.80000;1.00500;1.32500;1.85430
18.05.2012;Fri;0.55190;0.57690;0.67880;0.80130;1.00630;1.32630;1.85530
17.05.2012;Thu;0.55190;0.57690;0.67940;0.80250;1.00750;1.32780;1.85900
16.05.2012;Wed;0.55190;0.57690;0.67940;0.80250;1.00750;1.32780;1.85900
15.05.2012;Tue;0.55190;0.57690;0.67940;0.80250;1.00750;1.32780;1.85900
14.05.2012;Mon;0.55190;0.57690;0.67940;0.80250;1.00750;1.32780;1.85900
11.05.2012;Fri;0.55190;0.57810;0.68190;0.80500;1.00880;1.32910;1.85900
10.05.2012;Thu;0.55190;0.57810;0.68190;0.80560;1.00880;1.33030;1.85900
09.05.2012;Wed;0.55190;0.57810;0.68310;0.80690;1.01000;1.33030;1.85900
08.05.2012;Tue;0.55190;0.57810;0.68310;0.80690;1.01000;1.33030;1.85900
04.05.2012;Fri;0.55190;0.57690;0.68380;0.80880;1.01060;1.33280;1.86150
03.05.2012;Thu;0.55250;0.57810;0.68440;0.80940;1.01130;1.33340;1.86280
02.05.2012;Wed;0.55250;0.57810;0.68440;0.80940;1.01130;1.33340;1.86280
01.05.2012;Tue;0.55250;0.57880;0.68560;0.81060;1.01250;1.33340;1.86280
30.04.2012;Mon;0.55500;0.57880;0.68560;0.81060;1.01250;1.33340;1.86280
27.04.2012;Fri;0.55250;0.57880;0.68560;0.81060;1.01250;1.33340;1.86280
26.04.2012;Thu;0.55250;0.57880;0.68630;0.81130;1.01310;1.33340;1.86340
25.04.2012;Wed;0.55250;0.57880;0.68630;0.81130;1.01310;1.33340;1.86400
24.04.2012;Tue;0.55250;0.57880;0.68750;0.81250;1.01440;1.33470;1.86400
23.04.2012;Mon;0.55250;0.57880;0.68750;0.81250;1.01440;1.33470;1.86280
20.04.2012;Fri;0.55250;0.57880;0.68750;0.81250;1.01310;1.33340;1.86090
19.04.2012;Thu;0.55250;0.57880;0.68880;0.81250;1.01310;1.33280;1.86030
18.04.2012;Wed;0.55250;0.57880;0.68880;0.81380;1.01440;1.33280;1.86030
17.04.2012;Tue;0.55310;0.57940;0.68940;0.81440;1.01560;1.33280;1.85900
16.04.2012;Mon;0.55310;0.58000;0.68910;0.81590;1.01750;1.33060;1.85650
13.04.2012;Fri;0.55310;0.58000;0.68910;0.81710;1.01880;1.33060;1.85650
12.04.2012;Thu;0.55310;0.58000;0.68910;0.81840;1.02060;1.33060;1.85650
11.04.2012;Wed;0.55310;0.58000;0.68910;0.81840;1.02130;1.33310;1.85650
10.04.2012;Tue;0.55310;0.58000;0.69040;0.81960;1.02250;1.33560;1.85780
05.04.2012;Thu;0.55310;0.58000;0.69040;0.81960;1.02250;1.33940;1.85900
04.04.2012;Wed;0.55310;0.58000;0.69040;0.81960;1.02250;1.34060;1.86030
03.04.2012;Tue;0.55310;0.58000;0.69160;0.81960;1.02380;1.34440;1.86240
02.04.2012;Mon;0.55380;0.58090;0.69350;0.82090;1.02560;1.34560;1.86310
30.03.2012;Fri;0.55690;0.58220;0.69600;0.82210;1.02690;1.34560;1.86310
